label,tweet
Non_HS,@Pak_JK 2014 maju lagi donk jadi capres
Non_HS,"capres yg tepat 2014 inisial JW tepatnya Jenderal Wiranto"""
Non_HS,@iskan_dahlan swasembada gula...tebu? Susah Pak! Aren? Hebat Pak!
Non_HS,"TrioMacan2000 Saya rasa Mahmud MD dan Dahlan iskan merupakan duet yang idel capres dan cawapres 2014 saya yakin mereka mampu. Gmn can?"""
Non_HS,"Tirulah sifat aburizal bakrie. Ya sifat optimisme tinggi untuk menjadi presiden Indonesia 2014 :"""
Non_HS,"Jujur seperti  Katakan hitam bila memang hitam katakan putih jika memang putih... Surya paloh"""
Non_HS,"Panutan politikus saya cuma bapak Jusuf Kallayg lain mah entahlah ga percaya :/"""
Non_HS,"Setuju sisterKemana Keadilan Kemana Kebesan Masyarakat IndonesiaHukum Disumpal Dengan UangKami Rindu Sosok Soekarna Kecil Bapak Prabowo"""
Non_HS,@iskan_dahlan @abramantyo kpn pak Dahlan sbg speaker lg di seminar/diskusi publik? Slmt maju jd capres ya kami dukung.bls ya pak
Non_HS,"Pak SBY usul Capres 2014 pak Dahlan Iskan aja bpk sdh memilih pak Dahlan Iskan jd dirut PLN Mentri BUMN selanjutnya Capres Dahlan Iskan ya"""
Non_HS,Jokowi dan dahlan iskan cocok maju capres 2014 RT @RakyatMeminta: Dari sekian banyak komentar mengenai ... more http://t.co/A5KIyRxGcz
Non_HS,"Jokowi dianggap pejabat paling jujur dan bersahaja' Nama Gubernur DKI Jakarta Joko Widodo masih berada di... http://t.co/Q7t3ZzG1vD"""
Non_HS,"Ada 5 orang hebat dri sulawesi yg menginspirasi hdup gua BJ Habibie Jusuf Kalla Opa gue Nyokap gue ~"""
Non_HS,"indonesia akan maju dan  aman apabila pak habibi dan wiranto maju menjadi presiden ayo Mahasiswa dan masyarakat kita minta pak habibi maju"""
Non_HS,"Org yg hebat tdk dibentuk dari segala kenyamanan kemewahan tp dibentuk dari tantangan ksulitan air mata """"Dahlan Iskan"""""""
Non_HS,jokowi ahok pemimpin frontal nan cerdas presiden masa depan!!
Non_HS,Presiden masa depan RT @Rafliiiii94: Hellyih! \m/ Rt augusmilitan: Hidup ARB : RT @Rafliiiii94: Mantepan
Non_HS,salah satu inspirasi gaya kepemimpinan yang saya anut adalah beliau @iskan_dahlan
Non_HS,"Saya dukung Hatta Rajasa RT ?@sahabathatta Menurut Survey Hatta Rajasa Mampu Bawa Indonesia Sejahtera http://t.co/WhPCfggbpz"""
Non_HS,Wah Pak Wiranto black belt DAN V? *baru lihat iklan di TV *salut pak!
Non_HS,Semoga tahun 2014 bapak  prabowo subianto terpilih menjadi presiden .
Non_HS,Hasil jajak pembaca Nonstop edisi Juni 2013: Hatta Rajasa Mampu Jadi Capres 2014 http://t.co/OPQaALPXz5
Non_HS,Kalo disuruh milih gw lebih milih prof yusril ihza mahendra duet sama prof mahfud md buat jadi RI 1   RI 2 tahun depan ...
Non_HS,"Makin naek nihh nama Jokowi renstra politik yg sangat cerdas :D:"""
Non_HS,"Orang seperti Bapak Ali Pak Yusuf Kalla Pak Mahfud MD Pak Dahlan Iskan bisa jadi toladan umat amanah tegas"""
Non_HS,"Dari semua bakal Capres ex militer Jend Wiranto punya keunggulan jauh dibanding dgn capres yg lain @wiranto1947 http://t.co/qlgc8xbpX1"""
Non_HS,"Semua motivasi2 yang diberikan oleh Pak @iskan_dahlan sama seperti kisah dari Nabi Muhammad ya itu mau sukses caranya: jujur dapat dipercaya"""
Non_HS,"Pertama senang bs brtatap muka langsung dgn Pak Jusuf Kalla mantan wakil presiden bersama dgn Pak Djan Faridz Menteri Perumahan Rakyat :D"""
Non_HS,"Dahlan Iskan: Jujur Amanah Ikhlas itu Penting http://t.co/TAlIZSRBOs via @sharethis"""
Non_HS,panutan bgt buat jadi pemimpin RT @LintasME okowi dianggap pejabat paling jujur dan bersahaja http://t.co/8AyQdvFBDh
Non_HS,"citradi73 pak wiranto bgus beliau aset bangsa  mknya umat islam harus bersinergi  tdk saling mencaci  tak mudah provokasi"""
Non_HS,#Jokowi yg bersih dr #korupsi dinilai #capres fenomenal #Indonesia 2014
Non_HS,"Selamat pagi pak @iskan_dahlan . . .selamat pagi juga orang"" terpilih dan tertitip di bumn. . :"
Non_HS,Dukung jokowi dan ahok untuk memindahkan PRJ ke monas #yeeeeaaahhh
Non_HS,"Saya doakan Pak Jokowi selalu sehat dan masih punya umur di tahun 2018 Saya dukung beliau jadi Presiden RI."""
Non_HS,Dukung Jokowi Jadi Presiden RI tahun 2018.
Non_HS,@Pak_JK selamat pagi bapak jusuf kalla semoga hari inii menjadi barokah..aamiiin:-
Non_HS,"Kalau ada yg usung JK+Dahlan IskanDI caPres/wapres yakin akan jadi pasangan yg disukai rakyat. @SBYudhoyono"""
Non_HS,@Danish_Pista jika kepemimpinan jokowi itu di diberi kepercayaan 2priude saya yakin indonesia akan mengalami perobahan yg ckp segnipikan.
Non_HS,21. Tentu banyak pelajaran yg bs diambil dr sosok seorang Wiranto mengingat kebutuhan Kepemimpinan Nasional saat ini. #HEBAT
Non_HS,Jangan pernah mengkhianati indonesia - aburizal bakrie
Non_HS,"sosok yang wajib jadi panutan  Pak @iskan_dahlan"""
Non_HS,Relawan Jokowi galang dukungan di Bandung: Rencana pencapresan Joko Widodo dalam pemilihan presiden 2014 tampa... http://t.co/ex1Z6WpoDX
Non_HS,"Wuiiiiih kencang Ketua *RH* ngetwit hari ini dan kemarin kok banyak yg mentions ternyata kultwit Ketua tentang Wiranto Pemimpin HEBAT."""
Non_HS,"Mahfud MD Sosok yang Tidak Gila Jabatan http://t.co/uhUX9KKgOO"""
Non_HS,@VIVAbola asik piala konperderasi gak di lacak. Nanti pemilu 2014 saya pilih ARB jadi presiden Indonesia ?
Non_HS,RT @PartaiSocmed: 73. Hal yg berlawanan dilakukan oleh Jokowi. Dia tetap konsisten menemui rakyatnya setelah menjabat
Non_HS,RT @The_insurgents: lebih baik di Monas di banding kemayoran... Sukses buat  @jokowi_do2  and @basuki_btp
Non_HS,Menteri Badan Usaha Milik Negara BUMN Dahlan Iskan tidak bisa menahan kekesalannya terhadap kinerja TelkomVi... http://t.co/JsFKedYvt8
Non_HS,"Dahlan Iskan Jadi Idola di RRC........SOSOK Menteri BUMN Dahlan Iskan jadi inspirasi banyak orang dan... http://t.co/FYvn5yPkBS"""
Non_HS,RT @Damara_2015: 2014-2019 coblos Letjen TNI Purn Prabowo Subianto RI-1 dan bapak Joko Widodo RI-2 = cocok wes sipp :-D
Non_HS,"Sy lbih senang mahfud MD JK jd wakil RT @angga_dharmawan @TrioMacan2000 saya lebih senang kalo JK jd presiden Can"""
Non_HS,"Pak_JK ass Pak JK  pimpinlah negara ini biar bener smua. Baik hukum maupun ekonominya hidup JK &amp  Mahfud MD"""
Non_HS,"Indonesia punya Jusuf Kalla orang hebat. Amerika punya John Kennedy orang hebat. NUFC punya Joe Kinnear ngaku2nya sih orang hebat. #JK"""
Non_HS,Dahlan Iskan Menginspirasi via Buku http://t.co/PVeADmjI3M
Non_HS,pencitraan Jokowi hebat. karismatik banget
Non_HS,RT @teredom: Jokowi emang enak dilihat ya. Sederhana tapi karismatik. Sementara Ahok kelihatan manis gitu. Hihihihi..
Non_HS,Dengan selesaikan LAPINDO anda Bapak Aburizal Bakrie tentu langsung banyak org simpati *gentleman gt kata orang
Non_HS,"shenriz Kata Jusuf Kalla: ""Lebih Cepat Lebih Baik"""""""
Non_HS,"aburizalbakrie. Masi lama pak ARB...2014 aja..bapa pasti jadi Presiden..saya dukung warga Bekasi.!"""
Non_HS,Saya pinginnya Mahfud MD jdi presiden   Dahlan Iskan wakil presidennya :-D klo bisa sih sebenarnya independen aja tpi modalnya pasti ga ada
Non_HS,"Pagi ini liat tokoh panutan prof Mahfud MDNU Gubernur pak @jokowi_do2 PDI-PBuya Syaffi Maarif conttl.gd/m55i1i"""
Non_HS,"ciee timsusnya prabowo subiantowkwkRT @Distyaa1: Capres yang berwibawa yang berdara politik gerindra :D"""
Non_HS,"Contohnya bpak jusuf kalla : RT @SBYudhoyono: Sebagai pemimpin itu kita harus sanggup berkorban dan berani mengambil risiko. *SBY*"""
Non_HS,@Pak_JK Alhamdulillah. Terima Kasih atas sumbangan yg Bpk Jusuf Kalla kpd @cientificofmipa utk lomba ke Bangkok. Sangat embantu kami :
Non_HS,"INDONESIA SAAT INI BUTUH PEMIMPIN HEBAT 'Humanis Edukatif Berani Amanah Tegas' Capres WIRANTO & Cawapres HARY TANOE. Setuju Retweet !"""
Non_HS,JOKOWI jadi idola. Rakyat bosen para pemimpin yang rupa2 :-
Non_HS,Sosok pak Wiranto-Hary T capres cawapres om *pencerahan :D RT @TrioMacan2000: Bahas apa enaknya malam begini ya ? Ada usul ?
Non_HS,#PilpresRI Jokowi-Mahfud MD Pasangan Capres dan Cawapres Ideal - Tribunnews http://t.co/aonkjRj6nU
Non_HS,Wiranto jg dgn sigap laksanakan perintah Pres Habibie utk mencopot jabatan Prabowo sbg Pangkostrad ketika dinilai Habibie berencana kudeta
Non_HS,Klo sampai Hatta Rajasa Terbukti maka SBY benar2 ditakdirkan memiliki besan2 sbagai pelaku Korupsi.hehe
Non_HS,Deklarasi Wiranto-HT Buat Hanura Lebih Tangguh di Pemilu 2014 dlvr.it/3bjg39
Non_HS,"CapresRI_2014 snang bisa lepasin uneg2 sma anda : H322klo mahfud md bijaksana capres ato cawapres pun bliau.psangan nya msti dri luar jawa :"""
Non_HS,sosok yg tepat dan paling banyak disukai orang buat jd presiden kayaknya Jokowi ya #okedeh
Non_HS,"\?/ @andi_hpattera: RT @paskahmanurung: @wimar siapapun wapresnya JOKOWI presidennya... *lg cari wapres paling layak http://t.co/6KhrzmzbmZ"""
Non_HS,Angkatan Udara patut berterima kasih terhadap mantan presiden Ibu Megawati soekarno putri. tampa dia Sukhoi mungkin tak ada #nyata
Non_HS,"Capres Cawapres pilihan saya Wiranto - Mahfud MD duet maut utk Indonesia tegas jujur bersih patriotis &amp nasionalis #trendJak"""
Non_HS,"Dari semua pilihan #Capres2014 yang ada saat ini menurut saya pasangan pak Wiranto  pak @Hary_Tanoe adalah yg paling relevan dan ideal :"""
Non_HS,"@NurulKhotimahAG said ""Ehhh liat dahh.. Megawati soekarno putri cakep loohhh"" :D"
Non_HS,Pak Jusuf Kalla hebat!!!! @Pak_JK jusufkalla.info/archives/2013
Non_HS,"Pak Abraham Samad Pak Dahlan Iskan Pak Jusuf Kalla Pak Mahfud Md. Ngefans smua .keren2 :D"""
Non_HS,Happy birthday ibu megawati soekarno putri @mobcio! Semoga sukses terus ya bu :p
Non_HS,Orasi ilmiah bapak Hatta rajasa
Non_HS,"Kami sangat bersyukur dg keberanian ketegasan kejujuran keikhlasan WIRANTO-HT mendeklarasikan diri sbg Capres/Cawapres pd PilPres 2015."""
Non_HS,"mulia sekali si bapak : RT @SamarindaUpdate: Aburizal Bakrie atau Ical blusukan di Pasar Segiri #Samarinda Pedagang Minta Foto Bareng"""
Non_HS,"Banyak pengusaha asal Lampung yang sukses namun kebanyakan sukses di daerah lain. Cont: Pak Aburizal Bakrie dan Pak @JamilAzzaini :"""
Non_HS,Aburizal bakrie tokoh lampung yg hebat :
Non_HS,Aburizal bakrie sosok yg sangat menyayangi ibunya :
Non_HS,RT @darsari_md: Pesona Bpk Prabowo Subianto 2014 akan menjadikan Partai Gerindra Pemenang Pemilu 2014!
Non_HS,RT @roisulakbar: pemikiran tentang hukum islam dari prof mahfud md keren. berasa kalau saya masih butuh banyak belajar :
Non_HS,Jokowi kandidat kuat Capres 2014.
Non_HS,@hajibadrun ideal nya kalo boleh usul pak jokowi jadi paket bp h.prabowo subianto di pilpres 2014...
Non_HS,"RT @ABenBella1: Prabowo Subianto Bertekad Sejahterakan Nelayan yang Selama Ini Terpinggirkan http://t.co/0s2JKh435f"""
Non_HS,"Jusuf Kalla Dahlan Iskan dan Mahfud MD Paling Diunggulkan | http://t.co/Sdm3WIbZNV http://t.co/Bxvz8Ljshi #DahlanIskan"""
Non_HS,"RT @setyarisqi: horeee dibales pak wiranto! :D RT @wiranto1947: Disapa saja @setyarisqi @andriian27. Kenapa tidak? Saya jadi tak enak hati."""
Non_HS,Sukses Pak @okezonenews: Hanura Yakin @wiranto1947 Melekat di Hati Rakyat http://t.co/EwTQJpGDIc
Non_HS,Pak jusuf kalla ramah syekalii ngajak ngobroll ?
Non_HS,RT @ramayodhya: Lebih setuju @Pak_JK - Mahfud MD RT @kompascom: Jokowi-Jusuf Kalla Kombinasi Andalan 2014 http://t.co/DbC8sfUg8z
Non_HS,Calon RI1 yg paling pas cuma Joko Widodo/Dahlan Iskan/Mahfud MD. Yang lain?  #auk
Non_HS,"Ayo kita dukung dari sekarang @mjk_mmd ""Muhammad Yusuf Kalla-Moh.Mahfud MD Capres-Cawapres 2014 cc @Pak_JK @mohmahfudmd"
Non_HS,PKB: Mahfud MD Figur Capres Paling Kuat brt.st/1qyl
Non_HS,Pak_JK ramah dermawan rendah hati dan demokratis itulah pak Jusuf Kalla. Siap untuk maju ke RI-1 bang
Non_HS,Mahfud MD kandidat kuat untuk PKB >> bit.ly/16zpKo8
Non_HS,Bukan popularitas yang saya cari..tapi kepentingan NASIONAL yg saya utamakan@prabowo08..prabowo subianto putra terbaik Indonesia...
Non_HS,"AamiinO:""@Ruddlie: @TrioMacan2000 @imhafnurqi masih ada yg bersih.. salah satu nya Capres 2014 Prof Mahfud MD :"""
Non_HS,Band WALI: Dahlan Iskan adalah tokoh bersahaja dan jujur
Non_HS,Amien Rais Sebut Jokowi dan Prabowo Sosok Presiden Idaman http://t.co/7VVCdElaCt #IDbdg1JutaFollowers
Non_HS,"Hatta Rajasa Capres Amien Rais: PAN Harus Realistis - """"Terima kasih doanya. Partai memang sudah memutuskan begitu... http://t.co/mM2QUujGHz"""
Non_HS,Makasih @AjiTriWikongko: Hebat ini Oase Ramadhan @Metro_TV diisi oleh bapak @komar_hidayat & bapak Jusuf Kalla.
Non_HS,asik sekali. kayaknya nama dibelakang itu sebagai bentuk dukungan dari Mahfud MD :D @Budy_Sugandi
Non_HS,Bapa mentri dahlan iskan itu karismatik bgt :'
Non_HS,"sorry spam Survei Jumhur Lebih Populer Dibandingkan Mahfud MD  Kok Bisa?: Pemerhati Pemilu dar... http://t.co/A3lcOOGpqg keep smile :"""
Non_HS,"Bgtu jg sosok bersih pak Mahfud MD  silahkan anda dukung penuh sbg Capres atau Cawapres 2014  krn Beliau jg mampu selamatkan NKRI."""
Non_HS,"iskan_dahlan Pak  moga bisa maju jdi Capres yah bareng @jokowi_do2 ... Amin"""
Non_HS,ayoo dukung aburizal bakrie jadi pemimpin :D
Non_HS,Said Aqil: Hatta Rajasa Cocok Ikut Capres 2014 http://t.co/NyNBVe3D9E
Non_HS,@Gerindra Menang Prabowo Subianto presiden RI
Non_HS,"Mendidik dan memberi contoh ke bawahannya donk. Liat Jokowi deh yg rendah hati... hati2 deh hambalang msh open. Emang enak digunjing org?"""
Non_HS,Lulung: Jokowi Lebih Paham Ketimbang Ahok http://t.co/sfvWaw4kOp
Non_HS,"Skurlah muda2han ayahnda mendukung bpk prabowo subianto utk menuju capres 2014 ayahnda jg tahu klw bpk prabowo putra terbaek bangsa utk 2014"""
Non_HS,"Gw sangat berharap Surya Paloh bisa naek jadi presiden selanjutnya dia leader tipe petarung bukan petaring  http://t.co/76lkpyNDDm"""
Non_HS,Sudah follow Mahfud MD tweet2nya enak dibaca selayaknya tokoh panutan yang pantas difollow .
Non_HS,"iskan_dahlan Pak Dahlan klo duet capres karo Jokowi psti menang I408Ayo nyapress cak :D"""
Non_HS,Pasangan yang cocok jd capres cawapres tahun depan menurut saya ya bpk.Mahfud MD dan bpk Dahlan Iskan.. Moga aja mereka berdua di pasangkan.
Non_HS,"iskan_dahlan pa sudah mulai bertugas lagi ya.........tunjukan prestasi bapak ya....agar bisa jd capres 2014"""
Non_HS,@Pak_JK haiii Pak Jusuf Kalla saya mendukung bapak! Untuk menjadi CAPRES 1945! Hidup Pak Jusuf Kalla!
Non_HS,"Gerah sendiri gua mikirin CAPRES 2014 . ~ Engga ada yang bikin simpati  mending juga pak Hatta rajasa kali yyah 'Coba ajah bisa ikut milih"""
Non_HS," Untung muncul sosok seperti Jokowi dan Mahfud MD ... Yg sampe saat ini terbukti jujur bersih dan bersahaja."""
Non_HS,Hidup surya paloh : RT @JRX_SID: 1. Thanx sdh nonton liputan #BaliNotForSale di @metrorealitas Metro TV ... http://t.co/8iydGwKqIS
Non_HS,kalo menurut saya pak prabowo sosok pemimpin yg cakap yg sudah terbukti luar dalam 
Non_HS,Alasan Indonesia bisa lolos dr krisis ekonomi taun 2008 adalah karena... ... Ada Jusuf Kalla. :P
Non_HS,Perihatin ama keadaan negara sekarang semoga prof Moh Mahfud MD jadi presiden di 2014 nanti. #Aamiin
Non_HS,RT @BangSaidJempol: selamat datang Ibu Megawati Soekarno Putri di Kampanya Akbar Koalisi Rakyat Bersatu #KaReB #J3MPOL #Perubahan
Non_HS,"Semoga Presiden Tahun 2014 itu Ibu Megawati karna Bu Mega mempunyai karakter yang sama seperti ayah nya Ir. Soekarno ."""
Non_HS,Mendukung sepenuhnya Pak PRABOWO SUBIANTO go to RI 1...
Non_HS,"Megawati ingatkan masyarakat Jawa Timur hindari politik uang: Ketua Umum DPP PDI Perjuangan Megawati Soekarno... http://t.co/zJcfONad2V"""
Non_HS,Dicintai Rakyat Modal Besar buat Jokowi menjadi Presiden RI 2014 mendatang http://t.co/IkDiS5zWnD
Non_HS,ternyata pak wiranto pandai melawak
Non_HS, Hahaha...ada yg bilang Dahlan Iskan jujur apa adanya...meh
Non_HS,Rektor UGM Bangga Jokowi Jadi Kandidat Kuat Capres 2014 republika.co.id/r/ms8atv
Non_HS,"Mahfud MD tolak undangan konvensi Partai Demokrat | Hmmm pilihan bijak orang bijak #2x2=4"""
Non_HS,"Putusan bijak batal ikut konvensi PD~~Mahfud MD Tidak Jadi Ikut Konversi PD PKB Senang dan Bahagia http://t.co/oGUE1CCzoT"""
Non_HS,"Langkah bijak Bpk. Mahfud MD mundur dari konvensi partai demokrat sukses pak menuju RI 1"""
Non_HS,@PRFMnews presiden Prabowo dengan wakil Sutiyoso . Prabowo mempunyai ketangguhan dan ketegasan. Sutiyoso penopang untuk Prabowo
Non_HS,"falla_adinda aku terngefans sama Mahfud MD dan Pak Gita ganteng muda bersahaja"""
Non_HS,"Diikuti 30jt follower golput ""@kompasiana: PDIP Capreskan Jokowi Saya Tobat Dari Golput http://t.co/umuzPcsNSH"""""""
Non_HS,"#SahabatBEN Prabowo merupakan sosok yang tegas jujur tidak peragu bersih tidak korupsi dan mempunyai sikap nasionalisme yang jelas."""
Non_HS,"Orang Sukses itu ""Berani Berpikir Berani Bermimpi Berani Bertindak"""" - Aburizal Bakrie"""
Non_HS,Gerindra=5+1=6. Tegas adil bijaksana dan berkarakter = Prabowo Subianto
Non_HS,"Sejumlah kiai se-Jawa mendukung pencapresan Mahfud MD. Mereka menilai mantan ketua MK itu jujur adil cerdas... http://t.co/hP5p5VWcWd"""
Non_HS,Kita berjuang utk gabungkan partai2 sbg mendukung. val_stevano: @Gus_Sholah Sy salut anda mendukung Mahfud MD sayang Partai pndukung blm ada
Non_HS,Wakil Rektor Unpas Bandung Nilai Dahlan Iskan Sosok Panutan http://t.co/jE6ZVZzKG1 #DahlanIskan @iskan_dahlan @mediacenterDI @shechiel
Non_HS,Siap mendukung mu pak : RT @WorldStory_ Hatta Rajasa jadi capres PAN sudah fina
Non_HS,Salut untuk Cak @mohmahfudmd RT@kompascom: Mahfud MD Tak Ingin Jadi Penguasa http://t.co/eJJUiNqdzJ
Non_HS,tdk ada masalah bila utk kebaikan toh Pak Wiranto bekerja keras lebih maju menyiapkannya dirinyi..insyallah @Him_NK: @PROREPUBLIK WIRANTO.?
Non_HS,"prabowo subianto adlh org yg berpotensi dan jg berwibawa semoga sukses ya bapak'ku"""
Non_HS,"1.Siapa yg tk kenal sosok yang satu ini Mahfud MD.Ketika menjadi Ketua Makamah Konstitusi MK figurnya memikat krn tegas/ jujur/ adil."""
Non_HS,Dukung Pak Hatta Rajasa ah pasti bakal jadi capres yg berpihak dgn rakyat
Non_HS,Jokowi termasuk yang paling mengena di hati rakyat karena dinilai bersahaja komunikatif tegas konkret dan amanah jujur
Non_HS,"16. Prabowo Subianto. Gerindra. Punya share of voice bagus di berbagai survey. Cocok ngontrol demokrsi yg kian bablas. Wait Tegas/Otoriter?"""
Non_HS,AYO DUKUNG! ?  @voaislam Gerakan @AntiMiras_ID Terus Desak Jokowi- Ahok Terbitkan Perda Anti Miras http://t.co/txg9BkZTeC
Non_HS,"Harapan untuk ibu pertiwi tdk bersedih lagi dukung jokowi-ahok!!!!  baca twit @kurawa"""
Non_HS,"Ayo dukung Jokowi Biar biar kontroversi hati dan konspirasi kemakmuran bisa teratasi. hahaha :D #jokowipresiden2014"""
Non_HS,Saya dukung 100% kalau Jokowi mau ngeluarin PERDA utk mengkriminalisasi orang Jakarta yang naik atau membeli mobil pribadi. #Dukungggggg!!!!
Non_HS,RT @kompasiana: Rame-rame Dukung Jokowi yang Galau http://t.co/RWykPdOB2l
Non_HS,RT @asalim30: 27. Tapi setiap hari justru akun @TrioMacari2000 cs justru membidik pejabat2 jujur sperti @iskan_dahlan dan Jokowi. Mengapa?
Non_HS,"Oya?""@HerdianaRana: @imutcantika_ @Presiden2014com @NasDem @ImutCantika Liat aja Ide2 cerdas pa surya paloh untuk membangun bangsa sangat"
Non_HS,@Prabowo08 @sidkisaputra selamat sukses dan siap kpd bpk prabowo subianto untuk maju jadi CAPRES saya bp.karna dari cikarang mendukungmu pak
Non_HS,mohmahfudmd maju jadi presiden pakwakilnya pak dahlan klo kg jusuf kalla
Non_HS,Gaya Blusukan Jokowi Jadi Panutan Caleg PKB http://t.co/NPMG0KyPK6
Non_HS,@SBYudhoyono @iskan_dahlan @aniesbaswedan pasangan D.I.A.N  Dahlan Iskan-Anies Baswedan Cerdas dan Jujur.
Non_HS,"Megawati Soekarno Putri bagaimapun reputasi yg terbentuk mengenai dirinya beliau tetaplah sosok wanita tegas cerdas dan berani. Langka."""
Non_HS,"Hary_Tanoe betul pak maju truzz salam sama wiranto jln terus.anda dan wiranto salah satu yg terbaik dinegeri."""
Non_HS,@sasmitaudin @Indopolitica Siapa dulu pemimpinya yang cerdas dan Giat bapak surya paloh dong Jago nya..
Non_HS,Cara Jokowi-Ahok buat orang malas beli mobil murah: Jokowi dengan tegas menolak program pemerintah pusat soal ... http://t.co/ofhYDOfTQ4
Non_HS,andai Pak Habibie dan Pak Jusuf Kalla menjadi pasangan capres-cawapres. saya dukung 100%
Non_HS,kalau pak jokowi jadi cpres saya sangat setuju.orang nya bersaja mau berbaur sama masyarakat tegas.....
Non_HS,"Ini Peringkat Popularitas Capres di Dunia Maya: Jokowi jauh mengungguli Dahlan Iskan Megawati dan Hatta Rajasa. http://t.co/5QEQ21LSGx"""
Non_HS,@auliafadhil ini baru top. saya dukung jusuf kalla y
Non_HS,Saya sangat pro sekali dengan pendapat ketua DPR RI Bapak Marzuki Alie Mengenai Pedebatan Mobil Murah yg mnjadi... http://t.co/WvdAkEqhyc
Non_HS,@Jokowi_ID selamat pagi pak. Semangat pagi pak.
Non_HS,@Jokowi_ID selamat pagi pak.. sabar2 menghadapi warga jakarta.. beda bngt ya sm org solo  : tetap semangat pak
Non_HS,Dahlan Iskan Ungguli 10 Peserta Konvensi - Tribun Manado http://t.co/prFBOuSo6h via @Tribun_Manado #DahlanIskan
Non_HS,"iskan_dahlan kapan ada pemimpin yang bisa merubah pola pikir bangsanya supaya bisa maju K521jujur cerdas tapi tetap bersahaja dlm berlaku."""
Non_HS, Prabowo calon kuat Presiden 2014 pic.twitter.com/cUAG4giv96
Non_HS,@Dahlan iskan:Jawaban2 yg bersahaja tapi cerdas.salut.
Non_HS,Alhamdulillah... yang ditangkep bukan Mahfud MD. Beliau itu idola dan panutan saya soalnya... :
Non_HS,Salut sama perjalanan hidupnya dahlan iskan
Non_HS,Salut sama Mahfud MD :D
Non_HS,"Siap2 ketemu Pak Jusuf Kalla idola berat istriku :"""
Non_HS,Padahal jamannya MK dipimpin Mahfud MD rasanya berwibawa sekali.
Non_HS,Bung Hatta..JKalla..Mahfud MD..Jimly A...Martin Natalegawa...emm spa lg y??? Tnyta mang sdkit y tokoh yg jd panutan..kmh ath indonesia...
Non_HS,"Tadi pagi saat acara senam bareng pak Dahlan Iskan beliau sempat goyang caesar juga salut deh sama bapak :"""
Non_HS,"Kalau pendiri Partai Hanura paham cara memebersihkan hati: pasti dia menang karena diantara Jenderal yg sy temui pak wiranto paling sopan"""
Non_HS,"perjuangan pak hatta rajasa tiada pernah berhenti demi kemajuan ekonomi Indonesia. Salut buat pak Hatta Rajasa... RT @sahabathattaHatta..."""
Non_HS,Salut bgt sama pak Dahlan Iskan seorang Mentri yg mau Nonton Laga Indonesia di kelas tribun paling atas y
Non_HS, Riwayat Hidup Jusuf Kalla yang Bersahaja fb.me/6xhwzZ5V8
Non_HS,RT cepat tanggap dn tegas. @manado_id: Surya Paloh Pecat Caleg NasDem Yang Konsumsi Sabu http://t.co/dS0fGcPIUm  #Nasional #Manado
Non_HS,"Andai Ibu Megawati tdk maju lagi sbgai capres 2014 ganti saja sama mbak Puan Maharani+Prananda. Jd trah pak Soekarno semakin kuat. Semoga."""
Non_HS,@pipit_yellow46 @iskan_dahlan Mungkin saat itulah awal reformasi babak ke-2 dimulai. Kali ini mdh2an hasilkan pemimpin bersih dn berani!
Non_HS,"Maju dan Bersih No salah satunya  . Oleh: Dahlan Iskan Menteri BUMN http://t.co/M7n5hQnoPR"""
Non_HS,"kalau Profesional Bersih dan Peduli pak? RT @detikfinance: Dahlan Iskan: Maju dan Bersih No Salah Satunya http://t.co/gTCuFD6png"""
Non_HS,"Dahlan Iskan: Maju dan Bersih No Salah Satunya http://t.co/iF1jeBuIOU lewat @detikfinance"""
Non_HS,pak JK cerdas juga ya.. jwb pertanyaan begini pake logika :.. atiati pk nti pejuang #toleransi nikung bapak ^.^V .. http://t.co/BRvkUlOjnU
Non_HS,"Wah ga inget kata jusuf kalla lebih cepat lebih baik bro...RT @wikearindaputri: ultahnya belum-- cont http://t.co/xLXxvwKMxS"""
Non_HS,Begitu rapi bus damri soetta TANPA ALAT KAMPANYE si @GWirjawan dan @iskan_dahlan lebih bersih dan enak di pandang gmana sih ni @damripusat!
Non_HS,"Pak mahfud MD orang yg adil dn bersih cocok untuk mnjadi menteri tp kl bt jadi presiden?"""
Non_HS,"Ampuh!!RT @kompascom: Putuskan Rantai Nepotisme Lelang Jabatan ala Jokowi Jawabannya http://t.co/HJfmJLRA9b http://t.co/vhBf2XmNbS"""
Non_HS,@aburizalbakrie semangat pak ARB semoga menjadi presiden yang amanah dan dapat mengentaskan pengangguran dinegeri tercinta kita ini
Non_HS,@iskan_dahlan malam bapak . Semoga selalu sehat dan menjadi abdi negara yang baik  . God bless you sir .
Non_HS,Ribuan Petani Antusias Sambut Dahlan Iskan di Kubang http://t.co/vDpqizfNhb
Non_HS,"ARB cara penyampaiannya terlihat santai  bijaksana ginilah cara merayu  mempercai rakyat tp liat hasilnya nanti aja.."""
Non_HS,perkataan yang sangat arif @iskan_dahlan http://t.co/gXDVee4sSh
Non_HS,"Pilih ARB ""@DerryEXEIII: terlalu banyak partai klo mo milih capres 2014 jd bikin makin bingung terlalu bnyk angka2 dlm partai2 itu"""
Non_HS,"@aditrafianto jusuf kalla berkata ""lebih cepat lebih baik"""
Non_HS,"wiranto1947 mdh2n bp akan n ttp bs trus amanah istiqomah rakyat indonesia mnanti kinerja yg amanah"""
